COD.,NOME CLIENTE,PEDIDO,COD CLIENTE,COD ITEM,DESCRIÇÃO,TAM.,OC,QTD ABERTA,Lote Dilly,COD OS,DT RECEB,DT ENTREGA,DIAS,LOTES,NOVA DATA,,,,,,,,
2,DASS NORDESTE CALCADOS,139244,1215467,73237,ATAC. M6034 8MM ALPINA COR 2001,145CM,15774804,40,15774304ITA0360318 OC: 15774804 - 1215467,15774304ITA0360318,6/1/2026,13/07/2026,4,134102,,,,,,,,,"98,00"
2,DASS NORDESTE CALCADOS,139244,1215467,73237,ATAC. M6034 8MM ALPINA COR 2001,145CM,15774804,40,15774307ITA0360318 OC: 15774804 - 1215467,15774307ITA0360318,6/1/2026,13/07/2026,4,134102,,,,,,,,,"98,00"
2,DASS NORDESTE CALCADOS,139244,1215467,73237,ATAC. M6034 8MM ALPINA COR 2001,145CM,15774804,50,15774310ITA0360318 OC: 15774804 - 1215467,15774310ITA0360318,6/1/2026,13/07/2026,4,134102,,,,,,,,,"122,5"
2,DASS NORDESTE CALCADOS,139244,1215467,73237,ATAC. M6034 8MM ALPINA COR 2001,145CM,15774804,138,15774316ITA0360320 OC: 15774804 - 1215467,15774316ITA0360320,6/1/2026,13/07/2026,4,134102,,,,,,,,,"338,1"
2,DASS NORDESTE CALCADOS,139244,1215467,73237,ATAC. M6034 8MM ALPINA COR 2001,145CM,15774804,100,15774319ITA0360320 OC: 15774804 - 1215467,15774319ITA0360320,6/1/2026,13/07/2026,4,134102,,,,,,,,,245
2,DASS NORDESTE CALCADOS,139244,1215467,73237,ATAC. M6034 8MM ALPINA COR 2001,145CM,15774804,100,15774322ITA0360320 OC: 15774804 - 1215467,15774322ITA0360320,6/1/2026,13/07/2026,4,134102,,,,,,,,,245
2,DASS NORDESTE CALCADOS,139244,1215467,73237,ATAC. M6034 8MM ALPINA COR 2001,145CM,15774804,90,15774325ITA0360320 OC: 15774804 - 1215467,15774325ITA0360320,6/1/2026,13/07/2026,4,134102,,,,,,,,,"220,50"
2,DASS NORDESTE CALCADOS,139244,1215467,73237,ATAC. M6034 8MM ALPINA COR 2001,145CM,15774804,59,15774328ITA0360320 OC: 15774804 - 1215467,15774328ITA0360320,6/1/2026,13/07/2026,4,134102,,,,,,,,,"144,55"
2,DASS NORDESTE CALCADOS,139245,1412554,94735,ATAC. M10147 6MM POLIMP COR 6120/P,130CM,15772839,180,15768057ITA0360315 OC: 15772839 - 1412554,15768057ITA0360315,6/1/2026,20/07/2026,11,134103,,,,,,,,,"241,2"
2,DASS NORDESTE CALCADOS,139245,1412554,94735,ATAC. M10147 6MM POLIMP COR 6120/P,130CM,15772839,232,15768060ITA0360315 OC: 15772839 - 1412554,15768060ITA0360315,6/1/2026,20/07/2026,11,134103,,,,,,,,,"310,88"
2,DASS NORDESTE CALCADOS,139245,1412554,94735,ATAC. M10147 6MM POLIMP COR 6120/P,135CM,15772839,151,15768057ITA0360315 OC: 15772839 - 1412554,15768057ITA0360315,6/1/2026,20/07/2026,11,134103,,,,,,,,,"209,89"
2,DASS NORDESTE CALCADOS,139245,1412554,94735,ATAC. M10147 6MM POLIMP COR 6120/P,135CM,15772839,200,15768060ITA0360315 OC: 15772839 - 1412554,15768060ITA0360315,6/1/2026,20/07/2026,11,134103,,,,,,,,,278
2,DASS NORDESTE CALCADOS,139245,1412554,94735,ATAC. M10147 6MM POLIMP COR 6120/P,140CM,15772839,47,15768057ITA0360315 OC: 15772839 - 1412554,15768057ITA0360315,6/1/2026,20/07/2026,11,134103,,,,,,,,,"67,68"
2,DASS NORDESTE CALCADOS,139245,1412554,94735,ATAC. M10147 6MM POLIMP COR 6120/P,140CM,15772839,63,15768060ITA0360315 OC: 15772839 - 1412554,15768060ITA0360315,6/1/2026,20/07/2026,11,134103,,,,,,,,,"90,72"
2,DASS NORDESTE CALCADOS,139245,1412555,94736,ATAC. M10147 6MM POLIMP COR 6118/P,130CM,15772839,180,15768057ITA0360315 OC: 15772839 - 1412555,15768057ITA0360315,6/1/2026,20/07/2026,11,134103,,,,,,,,,"241,20"
2,DASS NORDESTE CALCADOS,139245,1412555,94736,ATAC. M10147 6MM POLIMP COR 6118/P,130CM,15772839,232,15768060ITA0360315 OC: 15772839 - 1412555,15768060ITA0360315,6/1/2026,20/07/2026,11,134103,,,,,,,,,"310,88"
2,DASS NORDESTE CALCADOS,139245,1412555,94736,ATAC. M10147 6MM POLIMP COR 6118/P,135CM,15772839,151,15768057ITA0360315 OC: 15772839 - 1412555,15768057ITA0360315,6/1/2026,20/07/2026,11,134103,,,,,,,,,"209,89"
2,DASS NORDESTE CALCADOS,139245,1412555,94736,ATAC. M10147 6MM POLIMP COR 6118/P,135CM,15772839,200,15768060ITA0360315 OC: 15772839 - 1412555,15768060ITA0360315,6/1/2026,20/07/2026,11,134103,,,,,,,,,"278,00"
2,DASS NORDESTE CALCADOS,139245,1412555,94736,ATAC. M10147 6MM POLIMP COR 6118/P,140CM,15772839,47,15768057ITA0360315 OC: 15772839 - 1412555,15768057ITA0360315,6/1/2026,20/07/2026,11,134103,,,,,,,,,"67,68"
2,DASS NORDESTE CALCADOS,139245,1412555,94736,ATAC. M10147 6MM POLIMP COR 6118/P,140CM,15772839,63,15768060ITA0360315 OC: 15772839 - 1412555,15768060ITA0360315,6/1/2026,20/07/2026,11,134103,,,,,,,,,"90,72"
2,DASS NORDESTE CALCADOS,139245,1396818,92677,ATAC. M60126 6MM ALPINA COR 2000,130CM,15772839,120,15768029ADL0000457 OC: 15772839 - 1396818,15768029ADL0000457,6/1/2026,20/07/2026,11,134103,,,,,,,,,180
2,DASS NORDESTE CALCADOS,139245,1396818,92677,ATAC. M60126 6MM ALPINA COR 2000,130CM,15772839,146,15768032ADL0000457 OC: 15772839 - 1396818,15768032ADL0000457,6/1/2026,20/07/2026,11,134103,,,,,,,,,"219,00"
2,DASS NORDESTE CALCADOS,139245,1396818,92677,ATAC. M60126 6MM ALPINA COR 2000,135CM,15772839,251,15768029ADL0000457 OC: 15772839 - 1396818,15768029ADL0000457,6/1/2026,20/07/2026,11,134103,,,,,,,,,"389,05"
2,DASS NORDESTE CALCADOS,139245,1396818,92677,ATAC. M60126 6MM ALPINA COR 2000,135CM,15772839,271,15768032ADL0000457 OC: 15772839 - 1396818,15768032ADL0000457,6/1/2026,20/07/2026,11,134103,,,,,,,,,"420,05"
2,DASS NORDESTE CALCADOS,139245,1396818,92677,ATAC. M60126 6MM ALPINA COR 2000,140CM,15772839,75,15768029ADL0000457 OC: 15772839 - 1396818,15768029ADL0000457,6/1/2026,20/07/2026,11,134103,,,,,,,,,"120,75"
2,DASS NORDESTE CALCADOS,139245,1396818,92677,ATAC. M60126 6MM ALPINA COR 2000,140CM,15772839,87,15768032ADL0000457 OC: 15772839 - 1396818,15768032ADL0000457,6/1/2026,20/07/2026,11,134103,,,,,,,,,"140,07"
2,DASS NORDESTE CALCADOS,139245,1396864,92682,ATAC. M60126 6MM ALPINA COR 2395,130CM,15772839,166,15768038ADL0000458 OC: 15772839 - 1396864,15768038ADL0000458,6/1/2026,20/07/2026,11,134103,,,,,,,,,"249,00"
2,DASS NORDESTE CALCADOS,139245,1396864,92682,ATAC. M60126 6MM ALPINA COR 2395,135CM,15772839,343,15768038ADL0000458 OC: 15772839 - 1396864,15768038ADL0000458,6/1/2026,20/07/2026,11,134103,,,,,,,,,"531,65"
2,DASS NORDESTE CALCADOS,139245,1396864,92682,ATAC. M60126 6MM ALPINA COR 2395,140CM,15772839,92,15768038ADL0000458 OC: 15772839 - 1396864,15768038ADL0000458,6/1/2026,20/07/2026,11,134103,,,,,,,,,"148,12"
2,DASS NORDESTE CALCADOS,139245,1380684,93923,ATAC. M60126 6MM ALPINA COR 2453,115CM,15772839,10,15767975ADL0000446 OC: 15772839 - 1380684,15767975ADL0000446,6/1/2026,20/07/2026,11,134103,,,,,,,,,"13,20"
2,DASS NORDESTE CALCADOS,139245,1380684,93923,ATAC. M60126 6MM ALPINA COR 2453,115CM,15772839,13,15767978ADL0000446 OC: 15772839 - 1380684,15767978ADL0000446,6/1/2026,20/07/2026,11,134103,,,,,,,,,"17,16"
2,DASS NORDESTE CALCADOS,139245,1380684,93923,ATAC. M60126 6MM ALPINA COR 2453,120CM,15772839,301,15767975ADL0000446 OC: 15772839 - 1380684,15767975ADL0000446,6/1/2026,20/07/2026,11,134103,,,,,,,,,"415,38"
2,DASS NORDESTE CALCADOS,139245,1380684,93923,ATAC. M60126 6MM ALPINA COR 2453,120CM,15772839,300,15767978ADL0000446 OC: 15772839 - 1380684,15767978ADL0000446,6/1/2026,20/07/2026,11,134103,,,,,,,,,414
2,DASS NORDESTE CALCADOS,139245,1380684,93923,ATAC. M60126 6MM ALPINA COR 2453,125CM,15772839,196,15767975ADL0000446 OC: 15772839 - 1380684,15767975ADL0000446,6/1/2026,20/07/2026,11,134103,,,,,,,,,"282,24"
2,DASS NORDESTE CALCADOS,139245,1380684,93923,ATAC. M60126 6MM ALPINA COR 2453,125CM,15772839,190,15767978ADL0000446 OC: 15772839 - 1380684,15767978ADL0000446,6/1/2026,20/07/2026,11,134103,,,,,,,,,"273,60"
2,DASS NORDESTE CALCADOS,139245,1380686,94041,ATAC. M60126 6MM ALPINA COR 2455,115CM,15772839,479,15767939ADL0000452 OC: 15772839 - 1380686,15767939ADL0000452,6/1/2026,20/07/2026,11,134103,,,,,,,,,"632,28"
2,DASS NORDESTE CALCADOS,139245,1380686,94041,ATAC. M60126 6MM ALPINA COR 2455,120CM,15772839,197,15767939ADL0000452 OC: 15772839 - 1380686,15767939ADL0000452,6/1/2026,20/07/2026,11,134103,,,,,,,,,"271,86"
2,DASS NORDESTE CALCADOS,139245,1380687,94100,ATAC. M60126 6MM ALPINA COR 2452,115CM,15772839,358,15767951ADL0000456 OC: 15772839 - 1380687,15767951ADL0000456,6/1/2026,20/07/2026,11,134103,,,,,,,,,"472,56"
2,DASS NORDESTE CALCADOS,139245,1380687,94100,ATAC. M60126 6MM ALPINA COR 2452,115CM,15772839,387,15767954ADL0000456 OC: 15772839 - 1380687,15767954ADL0000456,6/1/2026,20/07/2026,11,134103,,,,,,,,,"510,84"
2,DASS NORDESTE CALCADOS,139245,1380687,94100,ATAC. M60126 6MM ALPINA COR 2452,120CM,15772839,120,15767951ADL0000456 OC: 15772839 - 1380687,15767951ADL0000456,6/1/2026,20/07/2026,11,134103,,,,,,,,,"165,60"
2,DASS NORDESTE CALCADOS,139245,1380687,94100,ATAC. M60126 6MM ALPINA COR 2452,120CM,15772839,131,15767954ADL0000456 OC: 15772839 - 1380687,15767954ADL0000456,6/1/2026,20/07/2026,11,134103,,,,,,,,,"180,78"
2,DASS NORDESTE CALCADOS,139245,1380688,94125,ATAC. M60126 6MM ALPINA COR 2454,115CM,15772839,418,15767942ADL0000445 OC: 15772839 - 1380688,15767942ADL0000445,6/1/2026,20/07/2026,11,134103,,,,,,,,,"551,76"
2,DASS NORDESTE CALCADOS,139245,1380688,94125,ATAC. M60126 6MM ALPINA COR 2454,115CM,15772839,380,15767945ADL0000445 OC: 15772839 - 1380688,15767945ADL0000445,6/1/2026,20/07/2026,11,134103,,,,,,,,,"501,60"
2,DASS NORDESTE CALCADOS,139245,1380688,94125,ATAC. M60126 6MM ALPINA COR 2454,115CM,15772839,360,15767948ADL0000445 OC: 15772839 - 1380688,15767948ADL0000445,6/1/2026,20/07/2026,11,134103,,,,,,,,,"475,20"
2,DASS NORDESTE CALCADOS,139245,1380688,94125,ATAC. M60126 6MM ALPINA COR 2454,120CM,15772839,150,15767942ADL0000445 OC: 15772839 - 1380688,15767942ADL0000445,6/1/2026,20/07/2026,11,134103,,,,,,,,,207
2,DASS NORDESTE CALCADOS,139245,1380688,94125,ATAC. M60126 6MM ALPINA COR 2454,120CM,15772839,140,15767945ADL0000445 OC: 15772839 - 1380688,15767945ADL0000445,6/1/2026,20/07/2026,11,134103,,,,,,,,,"193,2"
2,DASS NORDESTE CALCADOS,139245,1380688,94125,ATAC. M60126 6MM ALPINA COR 2454,120CM,15772839,174,15767948ADL0000445 OC: 15772839 - 1380688,15767948ADL0000445,6/1/2026,20/07/2026,11,134103,,,,,,,,,"240,12"
2,DASS NORDESTE CALCADOS,139245,1420006,94271,ATAC. M60126 6MM ALPINA COR 2469,125CM,15772839,22,15768042ADL0000441 OC: 15772839 - 1420006,15768042ADL0000441,6/1/2026,20/07/2026,11,134103,,,,,,,,,"31,68"
2,DASS NORDESTE CALCADOS,139245,1420006,94271,ATAC. M60126 6MM ALPINA COR 2469,130CM,15772839,184,15768042ADL0000441 OC: 15772839 - 1420006,15768042ADL0000441,6/1/2026,20/07/2026,11,134103,,,,,,,,,276
2,DASS NORDESTE CALCADOS,139245,1420006,94271,ATAC. M60126 6MM ALPINA COR 2469,135CM,15772839,366,15768042ADL0000441 OC: 15772839 - 1420006,15768042ADL0000441,6/1/2026,20/07/2026,11,134103,,,,,,,,,"567,30"
2,DASS NORDESTE CALCADOS,139245,1420006,94271,ATAC. M60126 6MM ALPINA COR 2469,140CM,15772839,110,15768042ADL0000441 OC: 15772839 - 1420006,15768042ADL0000441,6/1/2026,20/07/2026,11,134103,,,,,,,,,"177,10"
2,DASS NORDESTE CALCADOS,139246,989345,86791,ATAC. MR110001 6MM RECICLADO COR 100/PET,110CM,15772842,241,15767864ADS0004548 OC: 15772842 - 989345,15767864ADS0004548,6/1/2026,20/07/2026,11,134104,,,,,,,,,"296,43"
2,DASS NORDESTE CALCADOS,139246,989345,86791,ATAC. MR110001 6MM RECICLADO COR 100/PET,110CM,15772842,240,15767874ADS0004548 OC: 15772842 - 989345,15767874ADS0004548,6/1/2026,20/07/2026,11,134104,,,,,,,,,"295,20"
2,DASS NORDESTE CALCADOS,139246,989345,86791,ATAC. MR110001 6MM RECICLADO COR 100/PET,110CM,15772842,240,15767882ADS0004548 OC: 15772842 - 989345,15767882ADS0004548,6/1/2026,20/07/2026,11,134104,,,,,,,,,"295,20"
2,DASS NORDESTE CALCADOS,139246,989345,86791,ATAC. MR110001 6MM RECICLADO COR 100/PET,115CM,15772842,330,15767864ADS0004548 OC: 15772842 - 989345,15767864ADS0004548,6/1/2026,20/07/2026,11,134104,,,,,,,,,"425,70"
2,DASS NORDESTE CALCADOS,139246,989345,86791,ATAC. MR110001 6MM RECICLADO COR 100/PET,115CM,15772842,330,15767874ADS0004548 OC: 15772842 - 989345,15767874ADS0004548,6/1/2026,20/07/2026,11,134104,,,,,,,,,"425,70"
2,DASS NORDESTE CALCADOS,139246,989345,86791,ATAC. MR110001 6MM RECICLADO COR 100/PET,115CM,15772842,330,15767882ADS0004548 OC: 15772842 - 989345,15767882ADS0004548,6/1/2026,20/07/2026,11,134104,,,,,,,,,"425,70"
2,DASS NORDESTE CALCADOS,139246,989345,86791,ATAC. MR110001 6MM RECICLADO COR 100/PET,120CM,15772842,30,15767864ADS0004548 OC: 15772842 - 989345,15767864ADS0004548,6/1/2026,20/07/2026,11,134104,,,,,,,,,"40,2"
2,DASS NORDESTE CALCADOS,139246,989345,86791,ATAC. MR110001 6MM RECICLADO COR 100/PET,120CM,15772842,30,15767874ADS0004548 OC: 15772842 - 989345,15767874ADS0004548,6/1/2026,20/07/2026,11,134104,,,,,,,,,"40,20"
2,DASS NORDESTE CALCADOS,139246,989345,86791,ATAC. MR110001 6MM RECICLADO COR 100/PET,120CM,15772842,30,15767882ADS0004548 OC: 15772842 - 989345,15767882ADS0004548,6/1/2026,20/07/2026,11,134104,,,,,,,,,"40,2"
2,DASS NORDESTE CALCADOS,139246,991610,91077,ATAC. MR110001 6MM POLIESTER COR 4685/PET,110CM,15772842,241,15767918ADS0004572 OC: 15772842 - 991610,15767918ADS0004572,6/1/2026,20/07/2026,11,134104,,,,,,,,,"296,43"
2,DASS NORDESTE CALCADOS,139246,991610,91077,ATAC. MR110001 6MM POLIESTER COR 4685/PET,110CM,15772842,240,15767921ADS0004572 OC: 15772842 - 991610,15767921ADS0004572,6/1/2026,20/07/2026,11,134104,,,,,,,,,"295,2"
2,DASS NORDESTE CALCADOS,139246,991610,91077,ATAC. MR110001 6MM POLIESTER COR 4685/PET,115CM,15772842,330,15767918ADS0004572 OC: 15772842 - 991610,15767918ADS0004572,6/1/2026,20/07/2026,11,134104,,,,,,,,,"425,70"
2,DASS NORDESTE CALCADOS,139246,991610,91077,ATAC. MR110001 6MM POLIESTER COR 4685/PET,115CM,15772842,330,15767921ADS0004572 OC: 15772842 - 991610,15767921ADS0004572,6/1/2026,20/07/2026,11,134104,,,,,,,,,"425,7"
2,DASS NORDESTE CALCADOS,139246,991610,91077,ATAC. MR110001 6MM POLIESTER COR 4685/PET,120CM,15772842,30,15767918ADS0004572 OC: 15772842 - 991610,15767918ADS0004572,6/1/2026,20/07/2026,11,134104,,,,,,,,,"40,20"
2,DASS NORDESTE CALCADOS,139246,991610,91077,ATAC. MR110001 6MM POLIESTER COR 4685/PET,120CM,15772842,30,15767921ADS0004572 OC: 15772842 - 991610,15767921ADS0004572,6/1/2026,20/07/2026,11,134104,,,,,,,,,"40,20"
2,DASS NORDESTE CALCADOS,139247,1364345,91367,FITA M31134 C/GOMA POLIESTER COR 765 / COR 4845,12MM,15773204,1140,000000000 OC: 15773204 - 1364345,0,6/1/2026,20/07/2026,11,134105,,,,,,,,,"798,00"
2,DASS NORDESTE CALCADOS,139248,1215468,79767,ATAC. M6034 8MM ALPINA COR 2208,125CM,15774803,5,15774238ITA0360319 OC: 15774803 - 1215468,15774238ITA0360319,6/1/2026,20/07/2026,11,134106,,,,,,,,,"10,55"
2,DASS NORDESTE CALCADOS,139248,1215468,79767,ATAC. M6034 8MM ALPINA COR 2208,125CM,15774803,16,15774266ITA0360322 OC: 15774803 - 1215468,15774266ITA0360322,6/1/2026,20/07/2026,11,134106,,,,,,,,,"33,76"
2,DASS NORDESTE CALCADOS,139248,1215468,79767,ATAC. M6034 8MM ALPINA COR 2208,125CM,15774803,20,15774269ITA0360323 OC: 15774803 - 1215468,15774269ITA0360323,6/1/2026,20/07/2026,11,134106,,,,,,,,,"42,2"
2,DASS NORDESTE CALCADOS,139248,1215468,79767,ATAC. M6034 8MM ALPINA COR 2208,125CM,15774803,20,15774274ITA0360323 OC: 15774803 - 1215468,15774274ITA0360323,6/1/2026,20/07/2026,11,134106,,,,,,,,,"42,2"
2,DASS NORDESTE CALCADOS,139248,1215468,79767,ATAC. M6034 8MM ALPINA COR 2208,125CM,15774803,30,15774277ITA0360323 OC: 15774803 - 1215468,15774277ITA0360323,6/1/2026,20/07/2026,11,134106,,,,,,,,,"63,30"
2,DASS NORDESTE CALCADOS,139248,1215468,79767,ATAC. M6034 8MM ALPINA COR 2208,125CM,15774803,10,15774280ITA0360323 OC: 15774803 - 1215468,15774280ITA0360323,6/1/2026,20/07/2026,11,134106,,,,,,,,,"21,10"
2,DASS NORDESTE CALCADOS,139248,1215468,79767,ATAC. M6034 8MM ALPINA COR 2208,125CM,15774803,10,15774283ITA0360323 OC: 15774803 - 1215468,15774283ITA0360323,6/1/2026,20/07/2026,11,134106,,,,,,,,,"21,10"
2,DASS NORDESTE CALCADOS,139248,1215468,79767,ATAC. M6034 8MM ALPINA COR 2208,125CM,15774803,10,15774286ITA0360323 OC: 15774803 - 1215468,15774286ITA0360323,6/1/2026,20/07/2026,11,134106,,,,,,,,,"21,10"
2,DASS NORDESTE CALCADOS,139248,1215468,79767,ATAC. M6034 8MM ALPINA COR 2208,125CM,15774803,10,15774289ITA0360323 OC: 15774803 - 1215468,15774289ITA0360323,6/1/2026,20/07/2026,11,134106,,,,,,,,,"21,1"
2,DASS NORDESTE CALCADOS,139248,1215468,79767,ATAC. M6034 8MM ALPINA COR 2208,125CM,15774803,13,15774292ITA0360323 OC: 15774803 - 1215468,15774292ITA0360323,6/1/2026,20/07/2026,11,134106,,,,,,,,,"27,43"
2,DASS NORDESTE CALCADOS,139248,1215468,79767,ATAC. M6034 8MM ALPINA COR 2208,135CM,15774803,160,15774238ITA0360319 OC: 15774803 - 1215468,15774238ITA0360319,6/1/2026,20/07/2026,11,134106,,,,,,,,,"364,80"
2,DASS NORDESTE CALCADOS,139248,1215468,79767,ATAC. M6034 8MM ALPINA COR 2208,135CM,15774803,140,15774241ITA0360319 OC: 15774803 - 1215468,15774241ITA0360319,6/1/2026,20/07/2026,11,134106,,,,,,,,,"319,20"
2,DASS NORDESTE CALCADOS,139248,1215468,79767,ATAC. M6034 8MM ALPINA COR 2208,135CM,15774803,165,15774244ITA0360319 OC: 15774803 - 1215468,15774244ITA0360319,6/1/2026,20/07/2026,11,134106,,,,,,,,,"376,2"
2,DASS NORDESTE CALCADOS,139248,1215468,79767,ATAC. M6034 8MM ALPINA COR 2208,135CM,15774803,166,15774266ITA0360322 OC: 15774803 - 1215468,15774266ITA0360322,6/1/2026,20/07/2026,11,134106,,,,,,,,,"378,48"
2,DASS NORDESTE CALCADOS,139248,1215468,79767,ATAC. M6034 8MM ALPINA COR 2208,135CM,15774803,160,15774269ITA0360323 OC: 15774803 - 1215468,15774269ITA0360323,6/1/2026,20/07/2026,11,134106,,,,,,,,,"364,80"
2,DASS NORDESTE CALCADOS,139248,1215468,79767,ATAC. M6034 8MM ALPINA COR 2208,135CM,15774803,160,15774274ITA0360323 OC: 15774803 - 1215468,15774274ITA0360323,6/1/2026,20/07/2026,11,134106,,,,,,,,,"364,80"
2,DASS NORDESTE CALCADOS,139248,1215468,79767,ATAC. M6034 8MM ALPINA COR 2208,135CM,15774803,160,15774277ITA0360323 OC: 15774803 - 1215468,15774277ITA0360323,6/1/2026,20/07/2026,11,134106,,,,,,,,,"364,8"
2,DASS NORDESTE CALCADOS,139248,1215468,79767,ATAC. M6034 8MM ALPINA COR 2208,135CM,15774803,160,15774280ITA0360323 OC: 15774803 - 1215468,15774280ITA0360323,6/1/2026,20/07/2026,11,134106,,,,,,,,,"364,80"
2,DASS NORDESTE CALCADOS,139248,1215468,79767,ATAC. M6034 8MM ALPINA COR 2208,135CM,15774803,160,15774283ITA0360323 OC: 15774803 - 1215468,15774283ITA0360323,6/1/2026,20/07/2026,11,134106,,,,,,,,,"364,80"
2,DASS NORDESTE CALCADOS,139248,1215468,79767,ATAC. M6034 8MM ALPINA COR 2208,135CM,15774803,160,15774286ITA0360323 OC: 15774803 - 1215468,15774286ITA0360323,6/1/2026,20/07/2026,11,134106,,,,,,,,,"364,80"
2,DASS NORDESTE CALCADOS,139248,1215468,79767,ATAC. M6034 8MM ALPINA COR 2208,135CM,15774803,145,15774289ITA0360323 OC: 15774803 - 1215468,15774289ITA0360323,6/1/2026,20/07/2026,11,134106,,,,,,,,,"330,6"
2,DASS NORDESTE CALCADOS,139248,1215468,79767,ATAC. M6034 8MM ALPINA COR 2208,135CM,15774803,134,15774292ITA0360323 OC: 15774803 - 1215468,15774292ITA0360323,6/1/2026,20/07/2026,11,134106,,,,,,,,,"305,52"
2,DASS NORDESTE CALCADOS,139248,1215468,79767,ATAC. M6034 8MM ALPINA COR 2208,140CM,15774803,341,15774238ITA0360319 OC: 15774803 - 1215468,15774238ITA0360319,6/1/2026,20/07/2026,11,134106,,,,,,,,,"808,17"
2,DASS NORDESTE CALCADOS,139248,1215468,79767,ATAC. M6034 8MM ALPINA COR 2208,140CM,15774803,330,15774241ITA0360319 OC: 15774803 - 1215468,15774241ITA0360319,6/1/2026,20/07/2026,11,134106,,,,,,,,,"782,1"
2,DASS NORDESTE CALCADOS,139248,1215468,79767,ATAC. M6034 8MM ALPINA COR 2208,140CM,15774803,362,15774244ITA0360319 OC: 15774803 - 1215468,15774244ITA0360319,6/1/2026,20/07/2026,11,134106,,,,,,,,,"857,94"
2,DASS NORDESTE CALCADOS,139248,1215468,79767,ATAC. M6034 8MM ALPINA COR 2208,140CM,15774803,313,15774266ITA0360322 OC: 15774803 - 1215468,15774266ITA0360322,6/1/2026,20/07/2026,11,134106,,,,,,,,,"741,81"
2,DASS NORDESTE CALCADOS,139248,1215468,79767,ATAC. M6034 8MM ALPINA COR 2208,140CM,15774803,291,15774269ITA0360323 OC: 15774803 - 1215468,15774269ITA0360323,6/1/2026,20/07/2026,11,134106,,,,,,,,,"689,67"
2,DASS NORDESTE CALCADOS,139248,1215468,79767,ATAC. M6034 8MM ALPINA COR 2208,140CM,15774803,290,15774274ITA0360323 OC: 15774803 - 1215468,15774274ITA0360323,6/1/2026,20/07/2026,11,134106,,,,,,,,,"687,3"
2,DASS NORDESTE CALCADOS,139248,1215468,79767,ATAC. M6034 8MM ALPINA COR 2208,140CM,15774803,290,15774277ITA0360323 OC: 15774803 - 1215468,15774277ITA0360323,6/1/2026,20/07/2026,11,134106,,,,,,,,,"687,3"
2,DASS NORDESTE CALCADOS,139248,1215468,79767,ATAC. M6034 8MM ALPINA COR 2208,140CM,15774803,290,15774280ITA0360323 OC: 15774803 - 1215468,15774280ITA0360323,6/1/2026,20/07/2026,11,134106,,,,,,,,,"687,30"
2,DASS NORDESTE CALCADOS,139248,1215468,79767,ATAC. M6034 8MM ALPINA COR 2208,140CM,15774803,290,15774283ITA0360323 OC: 15774803 - 1215468,15774283ITA0360323,6/1/2026,20/07/2026,11,134106,,,,,,,,,"687,30"
2,DASS NORDESTE CALCADOS,139248,1215468,79767,ATAC. M6034 8MM ALPINA COR 2208,140CM,15774803,290,15774286ITA0360323 OC: 15774803 - 1215468,15774286ITA0360323,6/1/2026,20/07/2026,11,134106,,,,,,,,,"687,30"
2,DASS NORDESTE CALCADOS,139248,1215468,79767,ATAC. M6034 8MM ALPINA COR 2208,140CM,15774803,270,15774289ITA0360323 OC: 15774803 - 1215468,15774289ITA0360323,6/1/2026,20/07/2026,11,134106,,,,,,,,,"639,90"
2,DASS NORDESTE CALCADOS,139248,1215468,79767,ATAC. M6034 8MM ALPINA COR 2208,140CM,15774803,319,15774292ITA0360323 OC: 15774803 - 1215468,15774292ITA0360323,6/1/2026,20/07/2026,11,134106,,,,,,,,,"756,03"
2,DASS NORDESTE CALCADOS,139248,1215468,79767,ATAC. M6034 8MM ALPINA COR 2208,145CM,15774803,72,15774238ITA0360319 OC: 15774803 - 1215468,15774238ITA0360319,6/1/2026,20/07/2026,11,134106,,,,,,,,,"176,40"
2,DASS NORDESTE CALCADOS,139248,1215468,79767,ATAC. M6034 8MM ALPINA COR 2208,145CM,15774803,40,15774241ITA0360319 OC: 15774803 - 1215468,15774241ITA0360319,6/1/2026,20/07/2026,11,134106,,,,,,,,,98
2,DASS NORDESTE CALCADOS,139248,1215468,79767,ATAC. M6034 8MM ALPINA COR 2208,145CM,15774803,40,15774244ITA0360319 OC: 15774803 - 1215468,15774244ITA0360319,6/1/2026,20/07/2026,11,134106,,,,,,,,,"98,00"
2,DASS NORDESTE CALCADOS,139248,1215468,79767,ATAC. M6034 8MM ALPINA COR 2208,145CM,15774803,106,15774266ITA0360322 OC: 15774803 - 1215468,15774266ITA0360322,6/1/2026,20/07/2026,11,134106,,,,,,,,,"259,70"
2,DASS NORDESTE CALCADOS,139248,1215468,79767,ATAC. M6034 8MM ALPINA COR 2208,145CM,15774803,118,15774269ITA0360323 OC: 15774803 - 1215468,15774269ITA0360323,6/1/2026,20/07/2026,11,134106,,,,,,,,,"289,1"
2,DASS NORDESTE CALCADOS,139248,1215468,79767,ATAC. M6034 8MM ALPINA COR 2208,145CM,15774803,90,15774274ITA0360323 OC: 15774803 - 1215468,15774274ITA0360323,6/1/2026,20/07/2026,11,134106,,,,,,,,,"220,5"
2,DASS NORDESTE CALCADOS,139248,1215468,79767,ATAC. M6034 8MM ALPINA COR 2208,145CM,15774803,90,15774277ITA0360323 OC: 15774803 - 1215468,15774277ITA0360323,6/1/2026,20/07/2026,11,134106,,,,,,,,,"220,50"
